start result analysis from detection_results.pkl
python/lib/python2.7/site-packages/matplotlib/backends/
svg
svg
matplotlib.backends.backend_svg

    Compute the ratio of prediect correct V.S. class error V.S. localization error V.S. BG
    for different category objects' in multi scale
    
IoU threshold is between 0.1 and 0.5
Score threshold is 0.01
ClassName       	Detection Number	Correct                                         	Class error                                     	Localization error                              	BG trap                                         
                	                	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           
================= unsorted =================
wine glass      	           228.0	  0.171052631579	  0.298245614035	  0.214912280702	 0.0263157894737	 0.0175438596491	 0.0131578947368	  0.030701754386	  0.114035087719	 0.0394736842105	 0.0438596491228	 0.0175438596491	 0.0131578947368
backpack        	           163.0	  0.171779141104	  0.411042944785	  0.116564417178	 0.0245398773006	 0.0306748466258	0.00613496932515	 0.0184049079755	 0.0981595092025	 0.0490797546012	 0.0122699386503	 0.0368098159509	 0.0245398773006
remote          	           228.0	  0.350877192982	  0.271929824561	 0.0789473684211	 0.0131578947368	             0.0	             0.0	 0.0833333333333	 0.0789473684211	 0.0219298245614	 0.0482456140351	 0.0482456140351	0.00438596491228
keyboard        	           146.0	0.00684931506849	  0.308219178082	  0.390410958904	             0.0	  0.013698630137	0.00684931506849	             0.0	  0.041095890411	 0.0753424657534	  0.013698630137	  0.130136986301	  0.013698630137
bicycle         	           250.0	           0.096	           0.332	            0.28	           0.016	           0.024	             0.0	            0.06	           0.064	           0.092	           0.008	           0.012	           0.016
scissors        	            24.0	             0.0	  0.166666666667	  0.541666666667	             0.0	             0.0	             0.0	             0.0	 0.0416666666667	  0.208333333333	 0.0416666666667	             0.0	             0.0
cell phone      	           193.0	  0.264248704663	  0.300518134715	  0.145077720207	0.00518134715026	             0.0	             0.0	 0.0518134715026	 0.0777202072539	 0.0466321243523	 0.0466321243523	 0.0569948186528	0.00518134715026
person          	         11085.0	  0.157690572846	  0.254397834912	  0.302119981958	0.00288678394226	0.00532250789355	0.00270635994587	 0.0628777627424	 0.0874154262517	 0.0556608028868	 0.0305818673884	 0.0255299954894	 0.0128101037438
toaster         	             7.0	  0.142857142857	  0.428571428571	  0.142857142857	             0.0	             0.0	             0.0	             0.0	  0.142857142857	             0.0	             0.0	  0.142857142857	             0.0
elephant        	           286.0	 0.0314685314685	  0.195804195804	   0.48951048951	             0.0	             0.0	 0.0034965034965	             0.0	  0.104895104895	  0.143356643357	 0.0034965034965	0.00699300699301	  0.020979020979
refrigerator    	           104.0	             0.0	 0.0384615384615	  0.682692307692	             0.0	             0.0	0.00961538461538	             0.0	             0.0	  0.163461538462	             0.0	 0.0384615384615	 0.0673076923077
umbrella        	           344.0	 0.0610465116279	   0.28488372093	  0.377906976744	 0.0174418604651	 0.0348837209302	0.00581395348837	 0.0203488372093	 0.0726744186047	 0.0872093023256	0.00581395348837	 0.0174418604651	 0.0145348837209
pizza           	           247.0	 0.0242914979757	  0.210526315789	  0.493927125506	             0.0	0.00404858299595	             0.0	0.00404858299595	 0.0728744939271	  0.105263157895	 0.0121457489879	 0.0485829959514	 0.0242914979757
microwave       	            46.0	 0.0217391304348	  0.434782608696	  0.282608695652	             0.0	 0.0217391304348	 0.0217391304348	             0.0	             0.0	             0.0	 0.0217391304348	  0.130434782609	 0.0652173913043
toilet          	           169.0	0.00591715976331	  0.112426035503	  0.621301775148	             0.0	             0.0	             0.0	             0.0	 0.0236686390533	  0.118343195266	             0.0	 0.0295857988166	 0.0887573964497
tie             	           174.0	  0.252873563218	  0.293103448276	  0.201149425287	 0.0747126436782	             0.0	             0.0	  0.051724137931	  0.051724137931	 0.0459770114943	 0.0114942528736	 0.0114942528736	0.00574712643678
cow             	           334.0	  0.224550898204	  0.221556886228	  0.302395209581	             0.0	0.00299401197605	             0.0	 0.0868263473054	 0.0748502994012	 0.0389221556886	 0.0209580838323	 0.0119760479042	 0.0149700598802
mouse           	           101.0	  0.346534653465	   0.29702970297	  0.108910891089	             0.0	             0.0	             0.0	0.00990099009901	  0.019801980198	0.00990099009901	 0.0792079207921	  0.118811881188	0.00990099009901
airplane        	           150.0	            0.06	  0.186666666667	  0.506666666667	             0.0	             0.0	             0.0	            0.02	 0.0666666666667	            0.14	0.00666666666667	             0.0	 0.0133333333333
motorcycle      	           328.0	 0.0487804878049	  0.286585365854	  0.423780487805	 0.0121951219512	 0.0182926829268	0.00609756097561	 0.0030487804878	 0.0579268292683	  0.121951219512	 0.0030487804878	             0.0	 0.0182926829268
laptop          	           198.0	0.00505050505051	  0.161616161616	   0.60101010101	             0.0	             0.0	  0.030303030303	             0.0	  0.020202020202	  0.111111111111	             0.0	 0.0505050505051	  0.020202020202
sports ball     	           210.0	  0.628571428571	  0.128571428571	 0.0238095238095	 0.0047619047619	             0.0	             0.0	  0.138095238095	0.00952380952381	             0.0	  0.047619047619	 0.0190476190476	             0.0
bus             	           241.0	 0.0248962655602	  0.199170124481	  0.560165975104	0.00829875518672	0.00829875518672	 0.0290456431535	0.00829875518672	 0.0331950207469	 0.0663900414938	0.00414937759336	 0.0248962655602	 0.0331950207469
tv              	           244.0	 0.0409836065574	  0.241803278689	  0.504098360656	             0.0	 0.0122950819672	             0.0	0.00409836065574	 0.0122950819672	 0.0614754098361	0.00409836065574	 0.0737704918033	 0.0450819672131
snowboard       	            43.0	  0.093023255814	  0.441860465116	  0.255813953488	 0.0232558139535	 0.0232558139535	             0.0	             0.0	  0.116279069767	 0.0232558139535	             0.0	 0.0232558139535	             0.0
train           	           187.0	             0.0	 0.0427807486631	  0.748663101604	             0.0	             0.0	             0.0	             0.0	 0.0427807486631	  0.117647058824	 0.0106951871658	 0.0160427807487	 0.0213903743316
zebra           	           272.0	 0.0588235294118	  0.220588235294	  0.514705882353	             0.0	             0.0	             0.0	 0.0220588235294	 0.0808823529412	 0.0845588235294	             0.0	0.00735294117647	 0.0110294117647
clock           	           232.0	  0.245689655172	   0.35775862069	  0.193965517241	             0.0	             0.0	             0.0	 0.0431034482759	 0.0172413793103	0.00862068965517	 0.0689655172414	 0.0387931034483	 0.0258620689655
skateboard      	           166.0	 0.0963855421687	   0.44578313253	  0.265060240964	             0.0	0.00602409638554	             0.0	 0.0180722891566	 0.0240963855422	 0.0542168674699	 0.0421686746988	 0.0421686746988	0.00602409638554
baseball glove  	           109.0	  0.330275229358	  0.440366972477	 0.0366972477064	 0.0275229357798	0.00917431192661	             0.0	0.00917431192661	0.00917431192661	             0.0	  0.119266055046	 0.0183486238532	             0.0
giraffe         	           232.0	0.00862068965517	  0.168103448276	  0.650862068966	             0.0	             0.0	             0.0	0.00431034482759	 0.0431034482759	  0.103448275862	             0.0	0.00431034482759	 0.0172413793103
tennis racket   	           200.0	            0.11	            0.49	           0.235	           0.005	           0.005	             0.0	            0.02	           0.055	           0.035	            0.01	           0.025	            0.01
horse           	           243.0	 0.0493827160494	  0.230452674897	  0.559670781893	             0.0	 0.0082304526749	             0.0	0.00411522633745	 0.0576131687243	 0.0534979423868	             0.0	 0.0329218106996	0.00411522633745
dog             	           190.0	 0.0105263157895	  0.194736842105	  0.663157894737	             0.0	0.00526315789474	             0.0	0.00526315789474	 0.0105263157895	             0.1	             0.0	             0.0	 0.0105263157895
cat             	           196.0	             0.0	 0.0663265306122	   0.80612244898	             0.0	             0.0	 0.0102040816327	             0.0	             0.0	 0.0867346938776	             0.0	             0.0	  0.030612244898
bear            	            67.0	             0.0	  0.149253731343	  0.731343283582	             0.0	             0.0	             0.0	             0.0	 0.0149253731343	 0.0746268656716	 0.0149253731343	             0.0	 0.0149253731343
fire hydrant    	            88.0	           0.125	  0.227272727273	  0.545454545455	             0.0	             0.0	             0.0	 0.0113636363636	 0.0227272727273	 0.0568181818182	             0.0	             0.0	 0.0113636363636
frisbee         	           104.0	  0.384615384615	  0.442307692308	 0.0961538461538	             0.0	             0.0	             0.0	0.00961538461538	 0.0192307692308	0.00961538461538	 0.0288461538462	             0.0	0.00961538461538
stop sign       	            61.0	  0.180327868852	  0.229508196721	  0.524590163934	             0.0	             0.0	             0.0	  0.016393442623	             0.0	             0.0	             0.0	 0.0491803278689	             0.0
============================================
All Class       	         31446.0	  0.146409718247	  0.244800610571	  0.277427971761	0.00750492908478	0.00874515041659	0.00597850283025	 0.0564459708707	 0.0838262418114	 0.0699930038797	 0.0359028175285	 0.0401322902754	  0.022832792724
=============== sorted wt.o scale ==================
hair drier      	             4.0	             0.0	             0.0	             1.0	             0.0
carrot          	           355.0	  0.360563380282	 0.0704225352113	  0.343661971831	  0.225352112676
apple           	           174.0	  0.373563218391	 0.0459770114943	  0.350574712644	  0.229885057471
orange          	           250.0	           0.392	           0.112	           0.348	           0.148
book            	           777.0	  0.395109395109	  0.003861003861	  0.433719433719	   0.16731016731
broccoli        	           312.0	  0.467948717949	 0.0224358974359	  0.314102564103	  0.195512820513
banana          	           279.0	  0.476702508961	0.00358422939068	  0.412186379928	   0.10752688172
handbag         	           247.0	  0.522267206478	  0.109311740891	   0.19028340081	  0.178137651822
bowl            	           498.0	  0.524096385542	 0.0502008032129	  0.142570281124	   0.28313253012
spoon           	           143.0	  0.531468531469	 0.0559440559441	  0.244755244755	  0.167832167832
toothbrush      	            45.0	  0.533333333333	             0.0	  0.377777777778	 0.0888888888889
boat            	           384.0	       0.5703125	 0.0208333333333	  0.276041666667	       0.1328125
dining table    	           489.0	  0.576687116564	 0.0224948875256	  0.292433537832	  0.108384458078
chair           	          1203.0	  0.579384871155	 0.0881130507066	  0.215295095594	  0.117206982544
sink            	           223.0	  0.587443946188	             0.0	  0.286995515695	  0.125560538117
donut           	           277.0	   0.58844765343	 0.0180505415162	  0.332129963899	 0.0613718411552
vase            	           231.0	  0.597402597403	  0.034632034632	  0.138528138528	  0.229437229437
truck           	           264.0	  0.602272727273	 0.0568181818182	   0.17803030303	  0.162878787879
bench           	           229.0	  0.602620087336	 0.0393013100437	  0.231441048035	  0.126637554585
car             	          1730.0	  0.605780346821	 0.0369942196532	   0.21387283237	  0.143352601156
bird            	           376.0	  0.606382978723	             0.0	  0.329787234043	  0.063829787234
knife           	           162.0	  0.611111111111	0.00617283950617	  0.277777777778	  0.104938271605
couch           	           186.0	  0.612903225806	 0.0322580645161	  0.322580645161	 0.0322580645161
oven            	           106.0	  0.622641509434	             0.0	  0.254716981132	  0.122641509434
parking meter   	            46.0	  0.630434782609	             0.0	  0.260869565217	  0.108695652174
sandwich        	           109.0	  0.633027522936	  0.045871559633	  0.266055045872	 0.0550458715596
skis            	           176.0	  0.636363636364	 0.0113636363636	  0.261363636364	 0.0909090909091
cake            	           244.0	  0.639344262295	 0.0204918032787	  0.245901639344	  0.094262295082
kite            	           294.0	  0.639455782313	 0.0578231292517	  0.207482993197	 0.0952380952381
fork            	           128.0	        0.640625	       0.0078125	         0.21875	       0.1328125
bottle          	           852.0	  0.640845070423	0.00821596244131	  0.176056338028	  0.174882629108
suitcase        	           231.0	  0.645021645022	  0.030303030303	  0.281385281385	   0.04329004329
cup             	           650.0	  0.649230769231	 0.0323076923077	  0.106153846154	  0.212307692308
hot dog         	            69.0	  0.652173913043	 0.0289855072464	  0.304347826087	 0.0144927536232
bed             	           138.0	  0.659420289855	0.00724637681159	  0.275362318841	 0.0579710144928
baseball bat    	           112.0	  0.660714285714	 0.0178571428571	  0.276785714286	 0.0446428571429
sheep           	           366.0	  0.661202185792	 0.0136612021858	   0.18306010929	  0.142076502732
surfboard       	           226.0	   0.66814159292	 0.0176991150442	  0.256637168142	 0.0575221238938
traffic light   	           526.0	  0.674904942966	0.00570342205323	  0.157794676806	  0.161596958175
potted plant    	           267.0	  0.677902621723	0.00374531835206	  0.224719101124	 0.0936329588015
teddy bear      	           178.0	  0.679775280899	 0.0224719101124	  0.202247191011	 0.0955056179775
wine glass      	           228.0	  0.684210526316	 0.0570175438596	  0.184210526316	 0.0745614035088
backpack        	           163.0	  0.699386503067	 0.0613496932515	  0.165644171779	 0.0736196319018
remote          	           228.0	  0.701754385965	 0.0131578947368	  0.184210526316	  0.100877192982
keyboard        	           146.0	  0.705479452055	 0.0205479452055	  0.116438356164	  0.157534246575
bicycle         	           250.0	           0.708	            0.04	           0.216	           0.036
scissors        	            24.0	  0.708333333333	             0.0	            0.25	 0.0416666666667
cell phone      	           193.0	  0.709844559585	0.00518134715026	  0.176165803109	  0.108808290155
person          	         11085.0	  0.714208389716	 0.0109156517817	  0.205953991881	 0.0689219666216
toaster         	             7.0	  0.714285714286	             0.0	  0.142857142857	  0.142857142857
elephant        	           286.0	  0.716783216783	 0.0034965034965	  0.248251748252	 0.0314685314685
refrigerator    	           104.0	  0.721153846154	0.00961538461538	  0.163461538462	  0.105769230769
umbrella        	           344.0	  0.723837209302	 0.0581395348837	   0.18023255814	 0.0377906976744
pizza           	           247.0	  0.728744939271	0.00404858299595	  0.182186234818	  0.085020242915
microwave       	            46.0	  0.739130434783	 0.0434782608696	             0.0	  0.217391304348
toilet          	           169.0	  0.739644970414	             0.0	   0.14201183432	  0.118343195266
tie             	           174.0	  0.747126436782	 0.0747126436782	  0.149425287356	 0.0287356321839
cow             	           334.0	  0.748502994012	0.00299401197605	  0.200598802395	 0.0479041916168
mouse           	           101.0	  0.752475247525	             0.0	  0.039603960396	  0.207920792079
airplane        	           150.0	  0.753333333333	             0.0	  0.226666666667	            0.02
motorcycle      	           328.0	  0.759146341463	 0.0365853658537	  0.182926829268	 0.0213414634146
laptop          	           198.0	  0.767676767677	  0.030303030303	  0.131313131313	 0.0707070707071
sports ball     	           210.0	  0.780952380952	 0.0047619047619	  0.147619047619	 0.0666666666667
bus             	           241.0	  0.784232365145	  0.045643153527	  0.107883817427	 0.0622406639004
tv              	           244.0	  0.786885245902	 0.0122950819672	  0.077868852459	  0.122950819672
snowboard       	            43.0	  0.790697674419	  0.046511627907	  0.139534883721	 0.0232558139535
train           	           187.0	  0.791443850267	             0.0	  0.160427807487	  0.048128342246
zebra           	           272.0	  0.794117647059	             0.0	          0.1875	 0.0183823529412
clock           	           232.0	  0.797413793103	             0.0	 0.0689655172414	  0.133620689655
skateboard      	           166.0	  0.807228915663	0.00602409638554	 0.0963855421687	 0.0903614457831
baseball glove  	           109.0	  0.807339449541	 0.0366972477064	 0.0183486238532	  0.137614678899
giraffe         	           232.0	  0.827586206897	             0.0	  0.150862068966	 0.0215517241379
tennis racket   	           200.0	           0.835	            0.01	            0.11	           0.045
horse           	           243.0	   0.83950617284	 0.0082304526749	  0.115226337449	  0.037037037037
dog             	           190.0	  0.868421052632	0.00526315789474	  0.115789473684	 0.0105263157895
cat             	           196.0	  0.872448979592	 0.0102040816327	 0.0867346938776	  0.030612244898
bear            	            67.0	  0.880597014925	             0.0	  0.089552238806	 0.0298507462687
fire hydrant    	            88.0	  0.897727272727	             0.0	 0.0909090909091	 0.0113636363636
frisbee         	           104.0	  0.923076923077	             0.0	 0.0384615384615	 0.0384615384615
stop sign       	            61.0	  0.934426229508	             0.0	  0.016393442623	 0.0491803278689
============================================
All Class       	         31446.0	  0.668638300579	 0.0222285823316	  0.210265216562	 0.0988679005279
